REF_DATE,GEO,Type of crop,Average farm price (dollars per tonne),Average yield (kilograms per hectare),Production (metric tonnes),Seeded area (acres),Seeded area (hectares),Total farm value (dollars),value_per_hectare,value_per_tonne
1946,BC,Corn for silage,0.72,4326.875,41000.0,4400.0,1800.0,297,0.165,0.007243902439024391
1946,BC,Flaxseed,118.0,865.0,650.0,1900.0,750.0,77,0.10266666666666667,0.11846153846153847
1946,BC,Mixed grains,34.0,2250.0,1800.0,2000.0,800.0,61,0.07625,0.03388888888888889
1946,BC,Oats,36.0,2090.0,79400.0,93800.0,38000.0,2832,0.07452631578947369,0.03566750629722922
1946,BC,"Peas, dry",93.0,1710.0,5650.0,8200.0,3300.0,524,0.15878787878787878,0.09274336283185841
1946,BC,"Rye, all",74.0,1335.0,800.0,1400.0,600.0,59,0.09833333333333333,0.07375
1946,BC,Tame hay,2.13,4326.875,644000.0,294000.0,119000.0,13707,0.11518487394957984,0.02128416149068323
1946,BC,"Wheat, all",59.0,1920.0,83800.0,108000.0,43700.0,4956,0.1134096109839817,0.05914081145584726
1946,CA,Barley,35.0,1275.0,1357550.0,1442000.0,590725.0,48299,0.08176224131364002,0.035578063423078336
1946,CA,"Beans, all dry (white and coloured)",110.0,1160.0,37150.0,79000.0,32000.0,4082,0.1275625,0.10987886944818304
1946,CA,Buckwheat,45.0,1215.0,86150.0,175500.0,71000.0,3853,0.05426760563380282,0.04472431804991294
1946,CA,Canola (rapeseed),0.0,620.0,5900.0,23500.0,9500.0,0,0.0,0.0
1946,CA,Corn for grain,42.0,2670.0,279800.0,259700.0,104700.0,11635,0.11112702960840497,0.04158327376697641
1946,CA,Corn for silage,0.46,4326.875,1357550.0,388400.0,156900.0,13777,0.08780752071383047,0.010148429155463887
1946,CA,Flaxseed,118.0,480.0,172100.0,885900.0,357450.0,20283,0.05674360050356693,0.11785589773387566
1946,CA,Mixed grains,32.0,2065.0,972000.0,1163900.0,470950.0,31475,0.06683299713345366,0.03238168724279836
1946,CA,Oats,37.0,1165.0,1357550.0,1442000.0,590725.0,48299,0.08176224131364002,0.035578063423078336
1946,CA,"Peas, dry",106.0,1280.0,55650.0,107300.0,43400.0,5881,0.13550691244239632,0.10567834681042228
1946,CA,"Rye, all",88.0,765.0,220500.0,710700.0,287900.0,19541,0.06787426189649184,0.08862131519274376
1946,CA,"Rye, spring",90.0,685.0,61200.0,219900.0,89400.0,5512,0.061655480984340046,0.09006535947712418
1946,CA,Soybeans,81.0,1215.0,29200.0,59200.0,24000.0,2369,0.09870833333333333,0.08113013698630137
1946,CA,Sugar beets,1.38,4326.875,667500.0,66619.0,27000.0,9196,0.3405925925925926,0.01377677902621723
1946,CA,Sunflower seed,0.0,635.0,5900.0,23000.0,9300.0,0,0.0,0.0
1946,CA,Tame hay,1.42,3390.0,1357550.0,1442000.0,590725.0,48299,0.08176224131364002,0.035578063423078336
1946,CA,"Wheat, all",59.0,1135.0,1357550.0,1442000.0,590725.0,48299,0.08176224131364002,0.035578063423078336
1946,MA,Barley,36.0,1360.0,930000.0,1442000.0,590725.0,33306,0.05638156502602734,0.03581290322580645
1946,MA,Buckwheat,58.0,835.0,1500.0,4500.0,1800.0,87,0.04833333333333333,0.058
1946,MA,Canola (rapeseed),0.0,500.0,500.0,2500.0,1000.0,0,0.0,0.0
1946,MA,Corn for grain,37.0,1445.0,6800.0,11700.0,4700.0,253,0.05382978723404255,0.03720588235294118
1946,MA,Corn for silage,0.86,4326.875,39000.0,16600.0,6700.0,335,0.05,0.00858974358974359
1946,MA,Flaxseed,118.0,615.0,75900.0,305000.0,123000.0,8967,0.07290243902439024,0.11814229249011858
1946,MA,Mixed grains,29.0,1510.0,8600.0,14100.0,5700.0,250,0.043859649122807015,0.029069767441860465
1946,MA,Oats,36.0,1320.0,740000.0,1384000.0,560000.0,26880,0.048,0.03632432432432432
1946,MA,"Peas, dry",105.0,1345.0,16550.0,30400.0,12300.0,1733,0.14089430894308944,0.1047129909365559
1946,MA,"Rye, all",94.0,975.0,8200.0,20800.0,8400.0,770,0.09166666666666666,0.09390243902439024
1946,MA,"Rye, spring",89.0,915.0,2200.0,5900.0,2400.0,196,0.08166666666666667,0.0890909090909091
1946,MA,Sugar beets,1.22,4326.875,88800.0,11599.0,4700.0,1080,0.2297872340425532,0.012162162162162163
1946,MA,Sunflower seed,0.0,635.0,5900.0,23000.0,9300.0,0,0.0,0.0
1946,MA,Tame hay,1.12,2440.0,317000.0,311000.0,130000.0,3553,0.02733076923076923,0.01120820189274448
1946,MA,"Wheat, all",61.0,1550.0,1357550.0,1442000.0,590725.0,48299,0.08176224131364002,0.035578063423078336
1946,MP,Barley,44.0,1555.0,13300.0,21200.0,8550.0,585,0.06842105263157895,0.04398496240601504
1946,MP,Mixed grains,35.0,1860.0,34700.0,46200.0,18650.0,1204,0.06455764075067025,0.034697406340057635
1946,MP,Oats,44.0,1350.0,191300.0,350700.0,141900.0,8442,0.059492600422832984,0.04412963930998432
1946,MP,Tame hay,1.85,2580.0,1246000.0,1194000.0,483000.0,23033,0.04768737060041408,0.018485553772070625
1946,MP,"Wheat, all",45.0,1290.0,2450.0,4700.0,1900.0,111,0.05842105263157895,0.045306122448979594
1946,NB,Barley,44.0,1565.0,6250.0,9900.0,4000.0,273,0.06825,0.04368
1946,NB,Buckwheat,52.0,1500.0,6450.0,10600.0,4300.0,336,0.07813953488372093,0.052093023255813956
1946,NB,Mixed grains,33.0,1850.0,1850.0,2500.0,1000.0,61,0.061,0.032972972972972976
1946,NB,Oats,43.0,1295.0,92300.0,176000.0,71200.0,3949,0.055463483146067416,0.04278439869989166
1946,NB,Tame hay,1.78,2470.0,555000.0,556000.0,225000.0,9884,0.04392888888888889,0.01780900900900901
1946,NB,"Wheat, all",51.0,1250.0,750.0,1500.0,600.0,38,0.06333333333333334,0.050666666666666665
1946,NS,Barley,46.0,1570.0,3850.0,6100.0,2450.0,179,0.07306122448979592,0.046493506493506497
1946,NS,Mixed grains,41.0,1740.0,2350.0,3300.0,1350.0,97,0.07185185185185185,0.04127659574468085
1946,NS,Oats,49.0,1450.0,37350.0,63700.0,25800.0,1816,0.0703875968992248,0.04862115127175368
1946,NS,Tame hay,1.9,3140.0,530000.0,417000.0,169000.0,10051,0.05947337278106509,0.018964150943396225
1946,NS,"Wheat, all",42.0,1200.0,600.0,1200.0,500.0,25,0.05,0.041666666666666664
1946,ON,Barley,35.0,1975.0,216500.0,271000.0,109700.0,7658,0.06980856882406564,0.03537182448036952
1946,ON,"Beans, all dry (white and coloured)",109.0,1165.0,36200.0,76800.0,31100.0,3947,0.12691318327974277,0.10903314917127072
1946,ON,Buckwheat,43.0,1250.0,53550.0,106000.0,42900.0,2287,0.05331002331002331,0.042707749766573294
1946,ON,Corn for grain,42.0,2730.0,273000.0,248000.0,100000.0,11382,0.11382,0.041692307692307695
1946,ON,Corn for silage,0.4,4326.875,1357550.0,295000.0,119000.0,9526,0.08005042016806722,0.007017052778903171
1946,ON,Flaxseed,119.0,590.0,4550.0,19000.0,7700.0,542,0.07038961038961039,0.11912087912087913
1946,ON,Mixed grains,31.0,2255.0,812000.0,890000.0,360200.0,25461,0.0706857301499167,0.03135591133004926
1946,ON,Oats,39.0,1675.0,1017600.0,1442000.0,590725.0,39589,0.06701764780566254,0.038904284591194965
1946,ON,"Peas, dry",104.0,1410.0,17350.0,30400.0,12300.0,1812,0.1473170731707317,0.10443804034582133
1946,ON,"Rye, all",78.0,1330.0,34300.0,63700.0,25800.0,2686,0.10410852713178295,0.07830903790087464
1946,ON,Soybeans,81.0,1215.0,29200.0,59200.0,24000.0,2369,0.09870833333333333,0.08113013698630137
1946,ON,Sugar beets,1.51,4326.875,210900.0,23293.0,9400.0,3184,0.33872340425531916,0.015097202465623518
1946,ON,Tame hay,1.3,4070.0,1357550.0,1442000.0,590725.0,48299,0.08176224131364002,0.035578063423078336
1946,ON,"Wheat, all",46.0,1970.0,414200.0,520400.0,210300.0,19040,0.09053732762719924,0.045968131337518106
1946,ON,"Wheat, spring",46.0,1485.0,21200.0,35400.0,14300.0,974,0.0681118881118881,0.04594339622641509
1946,PP,Barley,35.0,1240.0,1357550.0,1442000.0,590725.0,48299,0.08176224131364002,0.035578063423078336
1946,PP,Canola (rapeseed),0.0,620.0,5900.0,23500.0,9500.0,0,0.0,0.0
1946,PP,Corn for silage,0.85,4326.875,55000.0,22400.0,9100.0,465,0.0510989010989011,0.008454545454545454
1946,PP,Flaxseed,118.0,480.0,166900.0,865000.0,349000.0,19664,0.05634383954154728,0.11781905332534452
1946,PP,Mixed grains,30.0,1395.0,26900.0,47700.0,19300.0,819,0.04243523316062176,0.03044609665427509
1946,PP,Oats,36.0,1100.0,1357550.0,1442000.0,590725.0,48299,0.08176224131364002,0.035578063423078336
1946,PP,"Peas, dry",106.0,1210.0,29900.0,61100.0,24700.0,3177,0.12862348178137653,0.10625418060200668
1946,PP,"Rye, all",91.0,705.0,184200.0,642800.0,260400.0,16747,0.06431259600614439,0.09091748099891422
1946,PP,Sugar beets,1.32,4326.875,440100.0,41163.0,16700.0,5793,0.34688622754491016,0.013162917518745739
1946,PP,Tame hay,1.26,3420.0,1357550.0,1442000.0,590725.0,28828,0.048801049557746834,0.021235313616441383
1946,PP,"Wheat, all",59.0,1115.0,1357550.0,1442000.0,590725.0,48299,0.08176224131364002,0.035578063423078336
1946,PEI,Barley,42.0,1525.0,3200.0,5200.0,2100.0,133,0.06333333333333334,0.0415625
1946,PEI,Mixed grains,34.0,1870.0,30500.0,40400.0,16300.0,1046,0.0641717791411043,0.03429508196721311
1946,PEI,Oats,43.0,1375.0,61650.0,111000.0,44900.0,2677,0.059621380846325164,0.04342254663422546
1946,PEI,Tame hay,1.92,1810.0,161000.0,221000.0,89000.0,3098,0.034808988764044944,0.01924223602484472
1946,PEI,"Wheat, all",44.0,1375.0,1100.0,2000.0,800.0,48,0.06,0.04363636363636364
1946,QU,Barley,41.0,1185.0,42400.0,88500.0,35800.0,1752,0.04893854748603352,0.041320754716981135
1946,QU,"Beans, all dry (white and coloured)",142.0,1055.0,950.0,2200.0,900.0,135,0.15,0.14210526315789473
1946,QU,Buckwheat,46.0,1120.0,24650.0,54400.0,22000.0,1143,0.051954545454545455,0.04636916835699797
1946,QU,Corn for silage,0.67,4326.875,519000.0,66600.0,27000.0,3489,0.1292222222222222,0.006722543352601156
1946,QU,Mixed grains,41.0,1340.0,96600.0,178000.0,72000.0,3930,0.05458333333333333,0.040683229813664595
1946,QU,Oats,45.0,905.0,498600.0,1364000.0,552000.0,22306,0.04040942028985507,0.044737264340152426
1946,QU,"Peas, dry",134.0,885.0,2750.0,7600.0,3100.0,368,0.11870967741935484,0.1338181818181818
1946,QU,"Rye, all",41.0,1090.0,1200.0,2800.0,1100.0,49,0.04454545454545455,0.04083333333333333
1946,QU,Sugar beets,1.33,4326.875,16500.0,2163.0,900.0,219,0.24333333333333335,0.013272727272727273
1946,QU,Tame hay,1.43,2910.0,1357550.0,1442000.0,590725.0,48299,0.08176224131364002,0.035578063423078336
1946,QU,"Wheat, all",46.0,1170.0,5500.0,11600.0,4700.0,251,0.053404255319148934,0.045636363636363635
1946,SK,Barley,35.0,1000.0,936000.0,1442000.0,590725.0,33110,0.056049769351220954,0.035373931623931626
1946,SK,Canola (rapeseed),0.0,635.0,5400.0,21000.0,8500.0,0,0.0,0.0
1946,SK,Corn for silage,0.86,619.0,13000.0,5100.0,2100.0,112,0.05333333333333334,0.008615384615384615
1946,SK,Flaxseed,118.0,380.0,73700.0,480000.0,194000.0,8671,0.04469587628865979,0.11765264586160108
1946,SK,Mixed grains,32.0,1000.0,3300.0,8200.0,3300.0,105,0.031818181818181815,0.031818181818181815
1946,SK,Oats,36.0,880.0,1357550.0,1442000.0,590725.0,48299,0.08176224131364002,0.035578063423078336
1946,SK,"Peas, dry",105.0,1020.0,4800.0,11700.0,4700.0,502,0.10680851063829787,0.10458333333333333
1946,SK,"Rye, all",89.0,615.0,101700.0,407000.0,165000.0,9092,0.055103030303030306,0.08940019665683382
1946,SK,"Rye, spring",89.0,695.0,43700.0,155000.0,63000.0,3907,0.06201587301587302,0.08940503432494279
1946,SK,Tame hay,1.26,3210.0,609000.0,466000.0,190000.0,7672,0.040378947368421056,0.012597701149425287
1946,SK,"Wheat, all",60.0,985.0,1357550.0,1442000.0,590725.0,48299,0.08176224131364002,0.035578063423078336
1947,AB,Barley,50.0,1190.0,1132000.0,1442000.0,590725.0,48299,0.08176224131364002,0.04266696113074205
1947,AB,Corn for silage,0.6,4326.875,4000.0,900.0,400.0,24,0.06,0.006
1947,AB,Flaxseed,158.5,525.0,58400.0,274000.0,111000.0,11960,0.10774774774774774,0.2047945205479452
1947,AB,Mixed grains,36.0,1105.0,7300.0,16300.0,6600.0,266,0.040303030303030306,0.03643835616438356
1947,AB,Oats,49.0,1130.0,1157000.0,1442000.0,590725.0,48299,0.08176224131364002,0.04174503025064823
1947,AB,"Peas, dry",98.0,805.0,6050.0,18500.0,7500.0,591,0.0788,0.09768595041322314
1947,AB,"Rye, all",138.0,815.0,108300.0,328000.0,133000.0,14960,0.11248120300751879,0.138134810710988
1947,AB,"Rye, spring",139.0,645.0,34300.0,131000.0,53000.0,4752,0.08966037735849057,0.13854227405247813
1947,AB,Sugar beets,1.65,4326.875,332200.0,29257.0,11800.0,5485,0.4648305084745763,0.016511137868753762
1947,AB,Tame hay,1.56,3480.0,1357000.0,969000.0,390000.0,21139,0.054202564102564105,0.015577745025792188
1947,AB,"Wheat, all",59.0,1065.0,1357550.0,1442000.0,590725.0,48299,0.08176224131364002,0.035578063423078336
1947,BC,Barley,51.0,1830.0,16300.0,22000.0,8900.0,830,0.09325842696629214,0.050920245398773004
1947,BC,Corn for silage,0.82,4326.875,34000.0,3600.0,1500.0,278,0.18533333333333332,0.008176470588235294
1947,BC,Flaxseed,158.5,490.0,1100.0,5500.0,2250.0,230,0.10222222222222223,0.20909090909090908
1947,BC,Mixed grains,39.0,2110.0,1900.0,2200.0,900.0,74,0.08222222222222222,0.03894736842105263
1947,BC,Oats,53.0,1770.0,70000.0,97600.0,39500.0,3676,0.0930632911392405,0.052514285714285715
1947,BC,"Peas, dry",101.0,1515.0,4700.0,7700.0,3100.0,475,0.1532258064516129,0.10106382978723404
1947,BC,"Rye, all",130.0,1200.0,600.0,1300.0,500.0,78,0.156,0.13
1947,BC,Tame hay,2.36,4326.875,621000.0,299000.0,121000.0,14625,0.12086776859504132,0.02355072463768116
1947,BC,"Wheat, all",63.0,1530.0,63900.0,103000.0,41700.0,4015,0.09628297362110312,0.06283255086071987
1947,CA,Barley,51.0,1020.0,1357550.0,1442000.0,590725.0,48299,0.08176224131364002,0.035578063423078336
1947,CA,"Beans, all dry (white and coloured)",158.5,1005.0,35000.0,85900.0,34750.0,7017,0.20192805755395685,0.2004857142857143
1947,CA,Buckwheat,53.0,965.0,91000.0,232800.0,94100.0,4857,0.05161530286928799,0.05337362637362637
1947,CA,Canola (rapeseed),0.0,420.0,9900.0,58300.0,23600.0,0,0.0,0.0
1947,CA,Corn for grain,74.0,2395.0,175400.0,181500.0,73200.0,12893,0.17613387978142075,0.07350627137970353
1947,CA,Corn for silage,0.55,4326.875,1357550.0,378700.0,153200.0,15379,0.10038511749347258,0.011328496187985709
1947,CA,Flaxseed,158.5,485.0,351050.0,1442000.0,590725.0,48299,0.08176224131364002,0.13758438968807862
1947,CA,Mixed grains,46.0,1555.0,616900.0,981300.0,397250.0,28225,0.0710509754562618,0.04575295834008754
1947,CA,Oats,53.0,960.0,1357550.0,1442000.0,590725.0,48299,0.08176224131364002,0.035578063423078336
1947,CA,"Peas, dry",102.0,955.0,42450.0,110200.0,44550.0,4319,0.09694725028058361,0.1017432273262662
1947,CA,"Rye, all",130.0,710.0,346300.0,1201500.0,486500.0,45072,0.09264542651593011,0.13015304649148138
1947,CA,"Rye, spring",135.0,580.0,77700.0,331000.0,134200.0,10453,0.07789120715350223,0.13453024453024454
1947,CA,Soybeans,112.0,1225.0,30200.0,61000.0,24700.0,3397,0.13753036437246963,0.11248344370860927
1947,CA,Sugar beets,1.58,4326.875,549500.0,58405.0,23600.0,8685,0.36800847457627117,0.015805277525022747
1947,CA,Sunflower seed,0.0,785.0,7300.0,23000.0,9300.0,0,0.0,0.0
1947,CA,Tame hay,1.7,3660.0,1357550.0,1442000.0,590725.0,48299,0.08176224131364002,0.035578063423078336
1947,CA,"Wheat, all",59.0,945.0,1357550.0,1442000.0,590725.0,48299,0.08176224131364002,0.035578063423078336
1947,MA,Barley,51.0,960.0,740000.0,1442000.0,590725.0,37740,0.06388759575098396,0.051
1947,MA,Buckwheat,76.0,835.0,750.0,2300.0,900.0,57,0.06333333333333334,0.076
1947,MA,Corn for grain,55.0,1525.0,6400.0,10500.0,4200.0,353,0.08404761904761905,0.05515625
1947,MA,Corn for silage,0.77,4326.875,57000.0,12400.0,5000.0,441,0.0882,0.007736842105263158
1947,MA,Flaxseed,158.5,590.0,143300.0,600000.0,243000.0,29554,0.12162139917695473,0.20623866015352407
1947,MA,Mixed grains,39.0,1165.0,6300.0,13400.0,5400.0,246,0.04555555555555556,0.039047619047619046
1947,MA,Oats,51.0,1075.0,566000.0,1301000.0,526000.0,28626,0.05442205323193916,0.05057597173144876
1947,MA,"Peas, dry",88.0,945.0,11900.0,31200.0,12600.0,1049,0.08325396825396826,0.08815126050420168
1947,MA,"Rye, all",144.0,915.0,14800.0,40000.0,16200.0,2124,0.13111111111111112,0.14351351351351352
1947,MA,"Rye, spring",139.0,875.0,2800.0,8000.0,3200.0,389,0.1215625,0.13892857142857143
1947,MA,Sugar beets,1.38,4326.875,58800.0,8910.0,3600.0,813,0.22583333333333333,0.013826530612244897
1947,MA,Sunflower seed,0.0,785.0,7300.0,23000.0,9300.0,0,0.0,0.0
1947,MA,Tame hay,1.26,4326.875,587000.0,330000.0,130000.0,7401,0.05693076923076923,0.012608177172061329
1947,MA,"Wheat, all",61.0,1130.0,1143000.0,1442000.0,590725.0,48299,0.08176224131364002,0.042256342957130356
1947,MP,Barley,51.0,1485.0,12900.0,21400.0,8700.0,654,0.07517241379310345,0.05069767441860465
1947,MP,Mixed grains,42.0,1870.0,43500.0,57400.0,23250.0,1836,0.07896774193548387,0.04220689655172414
1947,MP,Oats,58.0,1255.0,180250.0,354800.0,143600.0,10463,0.07286211699164345,0.05804715672676838
1947,MP,Tame hay,2.09,3120.0,1357550.0,1164000.0,471000.0,30782,0.06535456475583865,0.02267467128282568
1947,MP,"Wheat, all",55.0,1370.0,2950.0,5300.0,2150.0,162,0.07534883720930233,0.05491525423728814
1947,NB,Barley,52.0,1500.0,6450.0,10600.0,4300.0,333,0.07744186046511628,0.05162790697674419
1947,NB,Buckwheat,59.0,1340.0,5900.0,10900.0,4400.0,348,0.07909090909090909,0.05898305084745763
1947,NB,Mixed grains,41.0,1715.0,1800.0,2600.0,1050.0,74,0.07047619047619047,0.04111111111111111
1947,NB,Oats,57.0,1220.0,87850.0,178000.0,72050.0,5012,0.06956280360860513,0.057051792828685256
1947,NB,Tame hay,2.04,3140.0,679000.0,534000.0,216000.0,13875,0.0642361111111111,0.020434462444771723
1947,NB,"Wheat, all",57.0,1400.0,1050.0,1900.0,750.0,60,0.08,0.05714285714285714
1947,NS,Barley,52.0,1340.0,2950.0,5400.0,2200.0,153,0.06954545454545455,0.05186440677966102
1947,NS,Mixed grains,54.0,1375.0,2200.0,3900.0,1600.0,118,0.07375,0.053636363636363635
1947,NS,Oats,59.0,1220.0,32500.0,65800.0,26650.0,1916,0.07189493433395873,0.058953846153846155
1947,NS,Tame hay,2.09,3800.0,630000.0,409000.0,166000.0,13156,0.07925301204819277,0.020882539682539683
1947,NS,"Wheat, all",50.0,1200.0,600.0,1200.0,500.0,30,0.06,0.05
1947,ON,Barley,52.0,1445.0,123000.0,210000.0,85000.0,6383,0.07509411764705883,0.05189430894308943
1947,ON,"Beans, all dry (white and coloured)",158.5,1010.0,34300.0,84100.0,34000.0,6903,0.20302941176470587,0.2012536443148688
1947,ON,Buckwheat,51.0,990.0,62100.0,155000.0,62700.0,3166,0.05049441786283892,0.05098228663446055
1947,ON,Corn for grain,74.0,2450.0,169000.0,171000.0,69000.0,12540,0.1817391304347826,0.07420118343195266
1947,ON,Corn for silage,0.48,4326.875,1357550.0,292000.0,118000.0,10924,0.09257627118644068,0.008046849103163788
1947,ON,Flaxseed,158.5,755.0,18750.0,61500.0,24900.0,4000,0.1606425702811245,0.21333333333333335
1947,ON,Mixed grains,46.0,1700.0,477400.0,694000.0,280900.0,21985,0.07826628693485226,0.046051529116045244
1947,ON,Oats,58.0,1225.0,577000.0,1162000.0,470200.0,33674,0.07161633347511698,0.05836048526863085
1947,ON,"Peas, dry",110.0,995.0,14900.0,37000.0,14950.0,1644,0.10996655518394649,0.11033557046979865
1947,ON,"Rye, all",101.0,1215.0,35900.0,73200.0,29600.0,3617,0.12219594594594595,0.10075208913649025
1947,ON,Soybeans,112.0,1225.0,30200.0,61000.0,24700.0,3397,0.13753036437246963,0.11248344370860927
1947,ON,Sugar beets,1.51,4326.875,149000.0,18603.0,7500.0,2251,0.3001333333333333,0.015107382550335571
1947,ON,Tame hay,1.57,4230.0,1357550.0,1442000.0,590725.0,48299,0.08176224131364002,0.035578063423078336
1947,ON,"Wheat, all",52.0,1650.0,432300.0,646000.0,261700.0,22561,0.08620940007642339,0.0521882951653944
1947,ON,"Wheat, spring",52.0,1220.0,14300.0,29000.0,11700.0,746,0.06376068376068376,0.05216783216783217
1947,PP,Barley,50.0,1000.0,1357550.0,1442000.0,590725.0,48299,0.08176224131364002,0.035578063423078336
1947,PP,Canola (rapeseed),0.0,420.0,9900.0,58300.0,23600.0,0,0.0,0.0
1947,PP,Corn for silage,0.82,4326.875,76000.0,18900.0,7700.0,625,0.08116883116883117,0.008223684210526315
1947,PP,Flaxseed,158.5,475.0,331200.0,1442000.0,590725.0,48299,0.08176224131364002,0.14583031400966184
1947,PP,Mixed grains,37.0,1030.0,17400.0,41700.0,16900.0,648,0.03834319526627219,0.037241379310344824
1947,PP,Oats,50.0,935.0,1357550.0,1442000.0,590725.0,48299,0.08176224131364002,0.035578063423078336
1947,PP,"Peas, dry",91.0,870.0,20750.0,59100.0,23900.0,1895,0.07928870292887029,0.09132530120481927
1947,PP,"Rye, all",134.0,680.0,308700.0,1124000.0,455200.0,41320,0.09077328646748682,0.13385163589245222
1947,PP,Sugar beets,1.61,4326.875,391000.0,38167.0,15400.0,6298,0.40896103896103897,0.016107416879795396
1947,PP,Tame hay,1.51,3520.0,1357550.0,1442000.0,590725.0,37698,0.06381649667781117,0.027769142941328127
1947,PP,"Wheat, all",60.0,920.0,1357550.0,1442000.0,590725.0,48299,0.08176224131364002,0.035578063423078336
1947,PEI,Barley,48.0,1590.0,3500.0,5400.0,2200.0,168,0.07636363636363637,0.048
1947,PEI,Mixed grains,42.0,1915.0,39500.0,50900.0,20600.0,1644,0.07980582524271845,0.04162025316455696
1947,PEI,Oats,59.0,1335.0,59900.0,111000.0,44900.0,3535,0.0787305122494432,0.059015025041736224
1947,PEI,Tame hay,2.33,1810.0,161000.0,221000.0,89000.0,3751,0.042146067415730334,0.023298136645962732
1947,PEI,"Wheat, all",55.0,1445.0,1300.0,2200.0,900.0,72,0.08,0.055384615384615386
1947,QU,Barley,56.0,990.0,41300.0,103000.0,41700.0,2293,0.05498800959232614,0.055520581113801454
1947,QU,"Beans, all dry (white and coloured)",158.5,935.0,700.0,1800.0,750.0,114,0.152,0.16285714285714287
1947,QU,Buckwheat,58.0,850.0,22250.0,64600.0,26100.0,1286,0.049272030651340996,0.057797752808988766
1947,QU,Corn for silage,0.82,4326.875,435000.0,64200.0,26000.0,3552,0.1366153846153846,0.00816551724137931
1947,QU,Mixed grains,48.0,1020.0,76700.0,186000.0,75300.0,3682,0.048897742363877825,0.04800521512385919
1947,QU,Oats,60.0,730.0,383200.0,1301000.0,526500.0,22861,0.04342070275403609,0.05965814196242171
1947,QU,"Peas, dry",145.0,810.0,2100.0,6400.0,2600.0,305,0.11730769230769231,0.14523809523809525
1947,QU,"Rye, all",52.0,915.0,1100.0,3000.0,1200.0,57,0.0475,0.05181818181818182
